# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896624
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      11.304,     2,Finish(1),before,   1,   0,   0,   1,   0
      11.304,     2,Finish(1), after,   2,   0,   0,   0,   1
      30.520,     3,Finish(2),before,   1,   0,   0,   0,   1
      30.520,     3,Finish(2), after,   1,   0,   0,   0,   0
      39.662,     1,  Arrival,before,   0,   0,   0,   0,   0
      39.662,     1,  Arrival, after,   2,   0,   0,   1,   0
      53.141,     4,  Arrival,before,   1,   0,   0,   1,   0
      53.141,     4,  Arrival, after,   2,   1,   0,   1,   0
      58.144,     5,Finish(1),before,   1,   1,   0,   1,   0
      58.144,     5,Finish(1), after,   3,   0,   0,   1,   1
      59.702,     7,Finish(1),before,   2,   0,   0,   1,   1
      59.702,     7,Finish(1), after,   2,   0,   1,   0,   1
      75.184,     8,Finish(2),before,   1,   0,   1,   0,   1
      75.184,     8,Finish(2), after,   2,   0,   0,   0,   1
      77.980,     6,  Arrival,before,   1,   0,   0,   0,   1
      77.980,     6,  Arrival, after,   3,   0,   0,   1,   1
      84.260,    11,Finish(1),before,   2,   0,   0,   1,   1
      84.260,    11,Finish(1), after,   2,   0,   1,   0,   1
      89.427,     9,Finish(2),before,   1,   0,   1,   0,   1
      89.427,     9,Finish(2), after,   2,   0,   0,   0,   1
      97.164,    10,  Arrival,before,   1,   0,   0,   0,   1
      97.164,    10,  Arrival, after,   3,   0,   0,   1,   1
     102.009,    14,Finish(1),before,   2,   0,   0,   1,   1
     102.009,    14,Finish(1), after,   2,   0,   1,   0,   1
     106.291,    12,Finish(2),before,   1,   0,   1,   0,   1
     106.291,    12,Finish(2), after,   2,   0,   0,   0,   1
     108.150,    13,  Arrival,before,   1,   0,   0,   0,   1
     108.150,    13,  Arrival, after,   3,   0,   0,   1,   1
     123.835,    15,Finish(2),before,   2,   0,   0,   1,   1
     123.835,    15,Finish(2), after,   2,   0,   0,   1,   0
     124.915,    17,Finish(1),before,   1,   0,   0,   1,   0
