# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896579
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
id,arrival_time,start_service_times,start_service_times,completion_time
1,0.0,0.0,2.8008460890646547,18.932671597210973
2,12.981757052579134,12.981757052579134,18.932671597210973,31.894003111512205
3,50.51641786324108,50.51641786324108,67.7243296194068,82.96018441317366
4,84.23160884841379,84.23160884841379,108.77050509849272,121.13127105050259
5,137.47157855798676,137.47157855798676,139.5882003578998,152.61998824631206
6,171.31964386269365,171.31964386269365,174.58397374714605,189.34898081160773
7,188.0795286188288,188.0795286188288,197.63703767705252,214.93488435417947
8,235.726981616339,235.726981616339,248.09238132902829,254.11105186117575
9,288.9806528604354,288.9806528604354,295.03360560697536,308.3051164533327
10,327.4578808193367,327.4578808193367,348.2359813592569,361.6421085973125
11,335.5687932539631,348.2359813592569,361.6421085973125,379.45883896124843
12,378.1644993167866,378.1644993167866,383.23820539122653,403.54174619625246
13,390.766247556036,390.766247556036,403.54174619625246,422.2194409556371
14,428.5368865656421,428.5368865656421,435.49814069601064,449.5750573725307
15,480.16380325532924,480.16380325532924,488.3732898296663,504.185669871054
16,499.11305868942,499.11305868942,576.2036225999724,592.9974217429194
17,530.2525411840213,576.2036225999724,592.9974217429194,608.5163297022173
18,576.0619436056908,592.8886753565727,608.5163297022173,623.0335056128393
19,613.3407370052348,613.3407370052348,624.6595702609677,638.4791574018723
20,655.4077405811146,655.4077405811146,671.2695972497303,683.0289886438914
21,705.6068183565484,705.6068183565484,719.3203225934144,733.7842263490959
22,734.5270825073329,734.5270825073329,736.5212013512876,749.6471785580461
23,789.5754535041683,789.5754535041683,796.7779953602613,813.6663917976355
24,837.4689298208211,837.4689298208211,852.1867870469351,868.1474958362807
25,876.6216553080126,876.6216553080126,888.2018718199804,897.7859685521375
26,889.5463248138549,889.5463248138549,897.7859685521375,915.1525012200613
27,929.0668025670959,929.0668025670959,937.3835711676442,954.849224043426
28,970.2046284613948,970.2046284613948,971.6537068088112,980.4374628214924
29,992.4617437028684,992.4617437028684,1011.5500745977183,1030.1825226138783
30,1047.968791100702,1047.968791100702,1065.323610864086,1081.845191319656
31,1090.0255478094548,1090.0255478094548,1091.141076846359,1115.1830344549985
32,1121.8317766723496,1121.8317766723496,1125.7838279754583,1142.542246825316
33,1138.844253661907,1138.844253661907,1142.542246825316,1160.8845963400329
34,1171.4084117183022,1171.4084117183022,1173.9838748027328,1186.5156799839679
35,1186.9876086537213,1186.9876086537213,1193.3480892056475,1211.7571777830112
36,1206.9457694277698,1206.9457694277698,1216.2602122827811,1232.069081754403
37,1253.9685833559702,1253.9685833559702,1260.0961170975993,1271.4869140428173
38,1280.706979882587,1280.706979882587,1334.361992434578,1350.2170930674406
39,1321.0403184842905,1334.361992434578,1350.2170930674406,1363.7881369644251
40,1351.9116372273534,1351.9116372273534,1363.7881369644251,1377.1299643754255
41,1378.4873094680897,1378.4873094680897,1389.8138246014637,1405.9654263144764
42,1427.5280509186305,1427.5280509186305,1443.5763639166432,1457.162436422332
43,1456.2623440945565,1456.2623440945565,1486.1700062598334,1505.283349404907
