# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:00
# parameter: seed = 1896612
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      36.960,     2,Finish(1),before,   1,   0,   0,   1,   0
      36.960,     2,Finish(1), after,   2,   0,   0,   0,   1
      54.947,     1,  Arrival,before,   1,   0,   0,   0,   1
      54.947,     1,  Arrival, after,   3,   0,   0,   1,   1
      55.100,     3,Finish(2),before,   2,   0,   0,   1,   1
      55.100,     3,Finish(2), after,   2,   0,   0,   1,   0
      65.514,     5,Finish(1),before,   1,   0,   0,   1,   0
      65.514,     5,Finish(1), after,   2,   0,   0,   0,   1
      81.241,     4,  Arrival,before,   1,   0,   0,   0,   1
      81.241,     4,  Arrival, after,   3,   0,   0,   1,   1
      86.742,     6,Finish(2),before,   2,   0,   0,   1,   1
      86.742,     6,Finish(2), after,   2,   0,   0,   1,   0
      91.701,     8,Finish(1),before,   1,   0,   0,   1,   0
      91.701,     8,Finish(1), after,   2,   0,   0,   0,   1
     109.324,     9,Finish(2),before,   1,   0,   0,   0,   1
     109.324,     9,Finish(2), after,   1,   0,   0,   0,   0
     132.623,     7,  Arrival,before,   0,   0,   0,   0,   0
     132.623,     7,  Arrival, after,   2,   0,   0,   1,   0
     151.294,    11,Finish(1),before,   1,   0,   0,   1,   0
     151.294,    11,Finish(1), after,   2,   0,   0,   0,   1
     162.604,    12,Finish(2),before,   1,   0,   0,   0,   1
     162.604,    12,Finish(2), after,   1,   0,   0,   0,   0
     167.289,    10,  Arrival,before,   0,   0,   0,   0,   0
     167.289,    10,  Arrival, after,   2,   0,   0,   1,   0
     174.498,    14,Finish(1),before,   1,   0,   0,   1,   0
     174.498,    14,Finish(1), after,   2,   0,   0,   0,   1
     187.189,    15,Finish(2),before,   1,   0,   0,   0,   1
     187.189,    15,Finish(2), after,   1,   0,   0,   0,   0
     206.771,    13,  Arrival,before,   0,   0,   0,   0,   0
     206.771,    13,  Arrival, after,   2,   0,   0,   1,   0
     215.406,    17,Finish(1),before,   1,   0,   0,   1,   0
