# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:54
# parameter: seed = 1896526
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      15.288,     2,Finish(1),before,   1,   0,   0,   1,   0
      15.288,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.492,     1,  Arrival,before,   1,   0,   0,   0,   1
      28.492,     1,  Arrival, after,   3,   0,   0,   1,   1
      32.238,     3,Finish(2),before,   2,   0,   0,   1,   1
      32.238,     3,Finish(2), after,   2,   0,   0,   1,   0
      33.670,     5,Finish(1),before,   1,   0,   0,   1,   0
      33.670,     5,Finish(1), after,   2,   0,   0,   0,   1
      52.280,     6,Finish(2),before,   1,   0,   0,   0,   1
      52.280,     6,Finish(2), after,   1,   0,   0,   0,   0
      66.625,     4,  Arrival,before,   0,   0,   0,   0,   0
      66.625,     4,  Arrival, after,   2,   0,   0,   1,   0
      82.898,     8,Finish(1),before,   1,   0,   0,   1,   0
      82.898,     8,Finish(1), after,   2,   0,   0,   0,   1
      88.510,     9,Finish(2),before,   1,   0,   0,   0,   1
      88.510,     9,Finish(2), after,   1,   0,   0,   0,   0
     112.694,     7,  Arrival,before,   0,   0,   0,   0,   0
     112.694,     7,  Arrival, after,   2,   0,   0,   1,   0
     128.146,    11,Finish(1),before,   1,   0,   0,   1,   0
     128.146,    11,Finish(1), after,   2,   0,   0,   0,   1
     147.701,    12,Finish(2),before,   1,   0,   0,   0,   1
     147.701,    12,Finish(2), after,   1,   0,   0,   0,   0
     161.767,    10,  Arrival,before,   0,   0,   0,   0,   0
     161.767,    10,  Arrival, after,   2,   0,   0,   1,   0
     167.501,    14,Finish(1),before,   1,   0,   0,   1,   0
     167.501,    14,Finish(1), after,   2,   0,   0,   0,   1
     180.305,    15,Finish(2),before,   1,   0,   0,   0,   1
     180.305,    15,Finish(2), after,   1,   0,   0,   0,   0
     189.286,    13,  Arrival,before,   0,   0,   0,   0,   0
     189.286,    13,  Arrival, after,   2,   0,   0,   1,   0
     217.528,    16,  Arrival,before,   1,   0,   0,   1,   0
