# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:58
# parameter: seed = 1896590
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.086,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.086,     2,Finish(1), after,   2,   0,   0,   0,   1
      20.813,     3,Finish(2),before,   1,   0,   0,   0,   1
      20.813,     3,Finish(2), after,   1,   0,   0,   0,   0
      26.970,     1,  Arrival,before,   0,   0,   0,   0,   0
      26.970,     1,  Arrival, after,   2,   0,   0,   1,   0
      31.837,     5,Finish(1),before,   1,   0,   0,   1,   0
      31.837,     5,Finish(1), after,   2,   0,   0,   0,   1
      51.495,     6,Finish(2),before,   1,   0,   0,   0,   1
      51.495,     6,Finish(2), after,   1,   0,   0,   0,   0
      60.758,     4,  Arrival,before,   0,   0,   0,   0,   0
      60.758,     4,  Arrival, after,   2,   0,   0,   1,   0
      62.787,     8,Finish(1),before,   1,   0,   0,   1,   0
      62.787,     8,Finish(1), after,   2,   0,   0,   0,   1
      78.989,     9,Finish(2),before,   1,   0,   0,   0,   1
      78.989,     9,Finish(2), after,   1,   0,   0,   0,   0
     116.362,     7,  Arrival,before,   0,   0,   0,   0,   0
     116.362,     7,  Arrival, after,   2,   0,   0,   1,   0
     120.069,    11,Finish(1),before,   1,   0,   0,   1,   0
     120.069,    11,Finish(1), after,   2,   0,   0,   0,   1
     138.838,    12,Finish(2),before,   1,   0,   0,   0,   1
     138.838,    12,Finish(2), after,   1,   0,   0,   0,   0
     147.411,    10,  Arrival,before,   0,   0,   0,   0,   0
     147.411,    10,  Arrival, after,   2,   0,   0,   1,   0
     152.706,    14,Finish(1),before,   1,   0,   0,   1,   0
     152.706,    14,Finish(1), after,   2,   0,   0,   0,   1
     167.137,    13,  Arrival,before,   1,   0,   0,   0,   1
     167.137,    13,  Arrival, after,   3,   0,   0,   1,   1
     170.594,    15,Finish(2),before,   2,   0,   0,   1,   1
     170.594,    15,Finish(2), after,   2,   0,   0,   1,   0
     180.094,    16,  Arrival,before,   1,   0,   0,   1,   0
