# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:55
# parameter: seed = 1896546
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       4.391,     2,Finish(1),before,   1,   0,   0,   1,   0
       4.391,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.016,     1,  Arrival,before,   1,   0,   0,   0,   1
      19.016,     1,  Arrival, after,   3,   0,   0,   1,   1
      22.749,     3,Finish(2),before,   2,   0,   0,   1,   1
      22.749,     3,Finish(2), after,   2,   0,   0,   1,   0
      28.818,     5,Finish(1),before,   1,   0,   0,   1,   0
      28.818,     5,Finish(1), after,   2,   0,   0,   0,   1
      51.555,     6,Finish(2),before,   1,   0,   0,   0,   1
      51.555,     6,Finish(2), after,   1,   0,   0,   0,   0
      67.791,     4,  Arrival,before,   0,   0,   0,   0,   0
      67.791,     4,  Arrival, after,   2,   0,   0,   1,   0
      83.840,     7,  Arrival,before,   1,   0,   0,   1,   0
      83.840,     7,  Arrival, after,   2,   1,   0,   1,   0
      92.254,     8,Finish(1),before,   1,   1,   0,   1,   0
      92.254,     8,Finish(1), after,   3,   0,   0,   1,   1
      96.578,     9,  Arrival,before,   2,   0,   0,   1,   1
      96.578,     9,  Arrival, after,   3,   1,   0,   1,   1
     107.399,    11,Finish(2),before,   2,   1,   0,   1,   1
     107.399,    11,Finish(2), after,   2,   1,   0,   1,   0
     118.634,    12,  Arrival,before,   1,   1,   0,   1,   0
     118.634,    12,  Arrival, after,   2,   2,   0,   1,   0
     133.030,    10,Finish(1),before,   1,   2,   0,   1,   0
     133.030,    10,Finish(1), after,   3,   1,   0,   1,   1
     141.650,    14,Finish(1),before,   2,   1,   0,   1,   1
     141.650,    14,Finish(1), after,   3,   0,   1,   1,   1
     142.053,    16,Finish(1),before,   2,   0,   1,   1,   1
     142.053,    16,Finish(1), after,   2,   0,   2,   0,   1
     146.609,    15,Finish(2),before,   1,   0,   2,   0,   1
     146.609,    15,Finish(2), after,   2,   0,   1,   0,   1
     146.848,    13,  Arrival,before,   1,   0,   1,   0,   1
