# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:54
# parameter: seed = 1896530
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      13.890,     2,Finish(1),before,   1,   0,   0,   1,   0
      13.890,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.509,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.509,     3,Finish(2), after,   1,   0,   0,   0,   0
      55.397,     1,  Arrival,before,   0,   0,   0,   0,   0
      55.397,     1,  Arrival, after,   2,   0,   0,   1,   0
      91.825,     5,Finish(1),before,   1,   0,   0,   1,   0
      91.825,     5,Finish(1), after,   2,   0,   0,   0,   1
     105.258,     4,  Arrival,before,   1,   0,   0,   0,   1
     105.258,     4,  Arrival, after,   3,   0,   0,   1,   1
     111.782,     6,Finish(2),before,   2,   0,   0,   1,   1
     111.782,     6,Finish(2), after,   2,   0,   0,   1,   0
     139.127,     8,Finish(1),before,   1,   0,   0,   1,   0
     139.127,     8,Finish(1), after,   2,   0,   0,   0,   1
     152.753,     9,Finish(2),before,   1,   0,   0,   0,   1
     152.753,     9,Finish(2), after,   1,   0,   0,   0,   0
     154.923,     7,  Arrival,before,   0,   0,   0,   0,   0
     154.923,     7,  Arrival, after,   2,   0,   0,   1,   0
     167.379,    10,  Arrival,before,   1,   0,   0,   1,   0
     167.379,    10,  Arrival, after,   2,   1,   0,   1,   0
     178.421,    11,Finish(1),before,   1,   1,   0,   1,   0
     178.421,    11,Finish(1), after,   3,   0,   0,   1,   1
     191.848,    12,  Arrival,before,   2,   0,   0,   1,   1
     191.848,    12,  Arrival, after,   3,   1,   0,   1,   1
     193.966,    14,Finish(2),before,   2,   1,   0,   1,   1
     193.966,    14,Finish(2), after,   2,   1,   0,   1,   0
     197.843,    13,Finish(1),before,   1,   1,   0,   1,   0
     197.843,    13,Finish(1), after,   3,   0,   0,   1,   1
     199.984,    16,Finish(1),before,   2,   0,   0,   1,   1
     199.984,    16,Finish(1), after,   2,   0,   1,   0,   1
     201.675,    15,  Arrival,before,   1,   0,   1,   0,   1
