# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:40:01
# parameter: seed = 1896622
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      23.446,     2,Finish(1),before,   1,   0,   0,   1,   0
      23.446,     2,Finish(1), after,   2,   0,   0,   0,   1
      40.587,     3,Finish(2),before,   1,   0,   0,   0,   1
      40.587,     3,Finish(2), after,   1,   0,   0,   0,   0
      50.210,     1,  Arrival,before,   0,   0,   0,   0,   0
      50.210,     1,  Arrival, after,   2,   0,   0,   1,   0
      50.782,     5,Finish(1),before,   1,   0,   0,   1,   0
      50.782,     5,Finish(1), after,   2,   0,   0,   0,   1
      68.228,     6,Finish(2),before,   1,   0,   0,   0,   1
      68.228,     6,Finish(2), after,   1,   0,   0,   0,   0
      81.825,     4,  Arrival,before,   0,   0,   0,   0,   0
      81.825,     4,  Arrival, after,   2,   0,   0,   1,   0
      96.042,     8,Finish(1),before,   1,   0,   0,   1,   0
      96.042,     8,Finish(1), after,   2,   0,   0,   0,   1
     111.487,     9,Finish(2),before,   1,   0,   0,   0,   1
     111.487,     9,Finish(2), after,   1,   0,   0,   0,   0
     118.196,     7,  Arrival,before,   0,   0,   0,   0,   0
     118.196,     7,  Arrival, after,   2,   0,   0,   1,   0
     121.603,    11,Finish(1),before,   1,   0,   0,   1,   0
     121.603,    11,Finish(1), after,   2,   0,   0,   0,   1
     139.971,    12,Finish(2),before,   1,   0,   0,   0,   1
     139.971,    12,Finish(2), after,   1,   0,   0,   0,   0
     171.961,    10,  Arrival,before,   0,   0,   0,   0,   0
     171.961,    10,  Arrival, after,   2,   0,   0,   1,   0
     184.268,    14,Finish(1),before,   1,   0,   0,   1,   0
     184.268,    14,Finish(1), after,   2,   0,   0,   0,   1
     202.631,    15,Finish(2),before,   1,   0,   0,   0,   1
     202.631,    15,Finish(2), after,   1,   0,   0,   0,   0
     211.696,    13,  Arrival,before,   0,   0,   0,   0,   0
     211.696,    13,  Arrival, after,   2,   0,   0,   1,   0
     213.334,    17,Finish(1),before,   1,   0,   0,   1,   0
