# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:49
# parameter: seed = 1896455
# parameter: T = 30000.0
# parameter: lower_interarrival = 7.8
# parameter: upper_interarrival = 55.8
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       3.345,     2,Finish(1),before,   1,   0,   0,   1,   0
       3.345,     2,Finish(1), after,   2,   0,   0,   0,   1
      23.272,     3,Finish(2),before,   1,   0,   0,   0,   1
      23.272,     3,Finish(2), after,   1,   0,   0,   0,   0
      42.929,     1,  Arrival,before,   0,   0,   0,   0,   0
      42.929,     1,  Arrival, after,   2,   0,   0,   1,   0
      52.883,     4,  Arrival,before,   1,   0,   0,   1,   0
      52.883,     4,  Arrival, after,   2,   1,   0,   1,   0
      55.297,     5,Finish(1),before,   1,   1,   0,   1,   0
      55.297,     5,Finish(1), after,   3,   0,   0,   1,   1
      55.691,     7,Finish(1),before,   2,   0,   0,   1,   1
      55.691,     7,Finish(1), after,   2,   0,   1,   0,   1
      72.822,     8,Finish(2),before,   1,   0,   1,   0,   1
      72.822,     8,Finish(2), after,   2,   0,   0,   0,   1
      92.431,     9,Finish(2),before,   1,   0,   0,   0,   1
      92.431,     9,Finish(2), after,   1,   0,   0,   0,   0
     105.231,     6,  Arrival,before,   0,   0,   0,   0,   0
     105.231,     6,  Arrival, after,   2,   0,   0,   1,   0
     108.196,    11,Finish(1),before,   1,   0,   0,   1,   0
     108.196,    11,Finish(1), after,   2,   0,   0,   0,   1
     122.660,    12,Finish(2),before,   1,   0,   0,   0,   1
     122.660,    12,Finish(2), after,   1,   0,   0,   0,   0
     142.445,    10,  Arrival,before,   0,   0,   0,   0,   0
     142.445,    10,  Arrival, after,   2,   0,   0,   1,   0
     148.488,    14,Finish(1),before,   1,   0,   0,   1,   0
     148.488,    14,Finish(1), after,   2,   0,   0,   0,   1
     165.119,    15,Finish(2),before,   1,   0,   0,   0,   1
     165.119,    15,Finish(2), after,   1,   0,   0,   0,   0
     182.758,    13,  Arrival,before,   0,   0,   0,   0,   0
     182.758,    13,  Arrival, after,   2,   0,   0,   1,   0
     186.621,    17,Finish(1),before,   1,   0,   0,   1,   0
